invoice_id,subscription_id,customer_id,invoice_date,invoice_month,amount_due,amount_paid,payment_status,plan_name
INV003246,SUB00285,CUST0285,2024-03-01,2024-03,94.47,94.47,Late,Starter
INV003247,SUB00285,CUST0285,2024-04-01,2024-04,94.47,94.47,Paid,Starter
INV003248,SUB00285,CUST0285,2024-05-01,2024-05,94.47,94.47,Paid,Starter
INV003249,SUB00285,CUST0285,2024-06-01,2024-06,94.47,94.47,Paid,Starter
INV003250,SUB00285,CUST0285,2024-07-01,2024-07,94.47,94.47,Paid,Starter
INV003251,SUB00285,CUST0285,2024-08-01,2024-08,94.47,94.47,Paid,Starter
INV003252,SUB00285,CUST0285,2024-09-01,2024-09,94.47,94.47,Paid,Starter
INV003253,SUB00285,CUST0285,2024-10-01,2024-10,94.47,94.47,Paid,Starter
INV003254,SUB00285,CUST0285,2024-11-01,2024-11,94.47,94.47,Paid,Starter
INV003255,SUB00285,CUST0285,2024-12-01,2024-12,94.47,94.47,Paid,Starter
INV003256,SUB00286,CUST0286,2024-12-01,2024-12,105.97,105.97,Paid,Starter
INV003257,SUB00287,CUST0287,2024-02-01,2024-02,321.63,321.63,Late,Growth
INV003258,SUB00287,CUST0287,2024-03-01,2024-03,321.63,321.63,Paid,Growth
INV003259,SUB00287,CUST0287,2024-04-01,2024-04,321.63,321.63,Paid,Growth
INV003260,SUB00287,CUST0287,2024-05-01,2024-05,321.63,321.63,Paid,Growth
INV003261,SUB00287,CUST0287,2024-06-01,2024-06,321.63,321.63,Paid,Growth
INV003262,SUB00287,CUST0287,2024-07-01,2024-07,321.63,321.63,Paid,Growth
INV003263,SUB00287,CUST0287,2024-08-01,2024-08,321.63,321.63,Paid,Growth
INV003264,SUB00287,CUST0287,2024-09-01,2024-09,321.63,321.63,Paid,Growth
INV003265,SUB00287,CUST0287,2024-10-01,2024-10,321.63,321.63,Paid,Growth
INV003266,SUB00287,CUST0287,2024-11-01,2024-11,321.63,321.63,Paid,Growth
INV003267,SUB00287,CUST0287,2024-12-01,2024-12,321.63,321.63,Paid,Growth
INV003268,SUB00288,CUST0288,2023-03-01,2023-03,1907.78,1907.78,Paid,Enterprise
INV003269,SUB00288,CUST0288,2023-04-01,2023-04,1907.78,1907.78,Paid,Enterprise
INV003270,SUB00288,CUST0288,2023-05-01,2023-05,1907.78,1907.78,Paid,Enterprise
INV003271,SUB00288,CUST0288,2023-06-01,2023-06,1907.78,1907.78,Paid,Enterprise
INV003272,SUB00288,CUST0288,2023-07-01,2023-07,1907.78,1907.78,Paid,Enterprise
INV003273,SUB00288,CUST0288,2023-08-01,2023-08,1907.78,1907.78,Paid,Enterprise
INV003274,SUB00288,CUST0288,2023-09-01,2023-09,1907.78,1907.78,Paid,Enterprise
INV003275,SUB00288,CUST0288,2023-10-01,2023-10,1907.78,1907.78,Paid,Enterprise
INV003276,SUB00288,CUST0288,2023-11-01,2023-11,1907.78,1907.78,Paid,Enterprise
INV003277,SUB00288,CUST0288,2023-12-01,2023-12,1907.78,1907.78,Paid,Enterprise
INV003278,SUB00288,CUST0288,2024-01-01,2024-01,1907.78,1907.78,Paid,Enterprise
INV003279,SUB00288,CUST0288,2024-02-01,2024-02,1907.78,1907.78,Paid,Enterprise
INV003280,SUB00288,CUST0288,2024-03-01,2024-03,1907.78,1907.78,Paid,Enterprise
INV003281,SUB00288,CUST0288,2024-04-01,2024-04,1907.78,1907.78,Paid,Enterprise
INV003282,SUB00288,CUST0288,2024-05-01,2024-05,1907.78,1907.78,Paid,Enterprise
INV003283,SUB00288,CUST0288,2024-06-01,2024-06,1907.78,1907.78,Paid,Enterprise
INV003284,SUB00288,CUST0288,2024-07-01,2024-07,1907.78,1907.78,Paid,Enterprise
INV003285,SUB00288,CUST0288,2024-08-01,2024-08,1907.78,1907.78,Paid,Enterprise
INV003286,SUB00288,CUST0288,2024-09-01,2024-09,1907.78,1907.78,Paid,Enterprise
INV003287,SUB00288,CUST0288,2024-10-01,2024-10,1907.78,1907.78,Paid,Enterprise
INV003288,SUB00288,CUST0288,2024-11-01,2024-11,1907.78,0.0,Failed,Enterprise
INV003289,SUB00288,CUST0288,2024-12-01,2024-12,1907.78,1907.78,Paid,Enterprise
INV003290,SUB00289,CUST0289,2024-06-01,2024-06,737.17,737.17,Paid,Business
INV003291,SUB00289,CUST0289,2024-07-01,2024-07,737.17,737.17,Late,Business
INV003292,SUB00289,CUST0289,2024-08-01,2024-08,737.17,737.17,Paid,Business
INV003293,SUB00289,CUST0289,2024-09-01,2024-09,737.17,737.17,Paid,Business
INV003294,SUB00289,CUST0289,2024-10-01,2024-10,737.17,737.17,Paid,Business
INV003295,SUB00289,CUST0289,2024-11-01,2024-11,737.17,737.17,Paid,Business
INV003296,SUB00289,CUST0289,2024-12-01,2024-12,737.17,737.17,Paid,Business
INV003297,SUB00290,CUST0290,2023-09-01,2023-09,304.43,304.43,Paid,Growth
INV003298,SUB00290,CUST0290,2023-10-01,2023-10,304.43,304.43,Paid,Growth
INV003299,SUB00290,CUST0290,2023-11-01,2023-11,304.43,304.43,Paid,Growth
INV003300,SUB00290,CUST0290,2023-12-01,2023-12,304.43,304.43,Paid,Growth
INV003301,SUB00290,CUST0290,2024-01-01,2024-01,304.43,304.43,Paid,Growth
INV003302,SUB00290,CUST0290,2024-02-01,2024-02,304.43,304.43,Paid,Growth
INV003303,SUB00290,CUST0290,2024-03-01,2024-03,304.43,304.43,Paid,Growth
INV003304,SUB00290,CUST0290,2024-04-01,2024-04,304.43,304.43,Late,Growth
INV003305,SUB00290,CUST0290,2024-05-01,2024-05,304.43,304.43,Paid,Growth
INV003306,SUB00290,CUST0290,2024-06-01,2024-06,304.43,304.43,Paid,Growth
INV003307,SUB00290,CUST0290,2024-07-01,2024-07,304.43,304.43,Paid,Growth
INV003308,SUB00290,CUST0290,2024-08-01,2024-08,304.43,304.43,Paid,Growth
INV003309,SUB00290,CUST0290,2024-09-01,2024-09,304.43,304.43,Paid,Growth
INV003310,SUB00290,CUST0290,2024-10-01,2024-10,304.43,304.43,Paid,Growth
INV003311,SUB00290,CUST0290,2024-11-01,2024-11,304.43,304.43,Paid,Growth
INV003312,SUB00290,CUST0290,2024-12-01,2024-12,304.43,304.43,Late,Growth
INV003313,SUB00291,CUST0291,2024-12-01,2024-12,89.67,89.67,Paid,Starter
INV003314,SUB00292,CUST0292,2024-01-01,2024-01,1844.25,1844.25,Paid,Enterprise
INV003315,SUB00292,CUST0292,2024-02-01,2024-02,1844.25,1844.25,Paid,Enterprise
INV003316,SUB00292,CUST0292,2024-03-01,2024-03,1844.25,1844.25,Paid,Enterprise
INV003317,SUB00292,CUST0292,2024-04-01,2024-04,1844.25,1844.25,Paid,Enterprise
INV003318,SUB00292,CUST0292,2024-05-01,2024-05,1844.25,1844.25,Paid,Enterprise
INV003319,SUB00292,CUST0292,2024-06-01,2024-06,1844.25,1844.25,Paid,Enterprise
INV003320,SUB00292,CUST0292,2024-07-01,2024-07,1844.25,1844.25,Paid,Enterprise
INV003321,SUB00292,CUST0292,2024-08-01,2024-08,1844.25,1844.25,Paid,Enterprise
INV003322,SUB00292,CUST0292,2024-09-01,2024-09,1844.25,1844.25,Paid,Enterprise
INV003323,SUB00292,CUST0292,2024-10-01,2024-10,1844.25,1844.25,Paid,Enterprise
INV003324,SUB00292,CUST0292,2024-11-01,2024-11,1844.25,1844.25,Paid,Enterprise
INV003325,SUB00292,CUST0292,2024-12-01,2024-12,1844.25,0.0,Failed,Enterprise
INV003326,SUB00293,CUST0293,2023-09-01,2023-09,661.94,661.94,Paid,Business
INV003327,SUB00293,CUST0293,2023-10-01,2023-10,661.94,661.94,Paid,Business
INV003328,SUB00293,CUST0293,2023-11-01,2023-11,661.94,661.94,Paid,Business
INV003329,SUB00293,CUST0293,2023-12-01,2023-12,661.94,661.94,Paid,Business
INV003330,SUB00293,CUST0293,2024-01-01,2024-01,661.94,661.94,Paid,Business
INV003331,SUB00293,CUST0293,2024-02-01,2024-02,661.94,661.94,Paid,Business
INV003332,SUB00293,CUST0293,2024-03-01,2024-03,661.94,661.94,Late,Business
INV003333,SUB00293,CUST0293,2024-04-01,2024-04,661.94,661.94,Paid,Business
INV003334,SUB00293,CUST0293,2024-05-01,2024-05,661.94,661.94,Paid,Business
INV003335,SUB00293,CUST0293,2024-06-01,2024-06,661.94,661.94,Paid,Business
INV003336,SUB00293,CUST0293,2024-07-01,2024-07,661.94,661.94,Late,Business
INV003337,SUB00293,CUST0293,2024-08-01,2024-08,661.94,661.94,Paid,Business
INV003338,SUB00293,CUST0293,2024-09-01,2024-09,661.94,661.94,Paid,Business
INV003339,SUB00293,CUST0293,2024-10-01,2024-10,661.94,661.94,Paid,Business
INV003340,SUB00293,CUST0293,2024-11-01,2024-11,661.94,661.94,Paid,Business
INV003341,SUB00293,CUST0293,2024-12-01,2024-12,661.94,661.94,Paid,Business
INV003342,SUB00294,CUST0294,2024-07-01,2024-07,289.33,289.33,Paid,Growth
INV003343,SUB00294,CUST0294,2024-08-01,2024-08,289.33,289.33,Paid,Growth
INV003344,SUB00294,CUST0294,2024-09-01,2024-09,289.33,289.33,Paid,Growth
INV003345,SUB00294,CUST0294,2024-10-01,2024-10,289.33,289.33,Paid,Growth
INV003346,SUB00294,CUST0294,2024-11-01,2024-11,289.33,289.33,Late,Growth
INV003347,SUB00294,CUST0294,2024-12-01,2024-12,289.33,289.33,Paid,Growth
INV003348,SUB00295,CUST0295,2023-07-01,2023-07,95.95,95.95,Paid,Starter
INV003349,SUB00295,CUST0295,2023-08-01,2023-08,95.95,95.95,Paid,Starter
INV003350,SUB00295,CUST0295,2023-09-01,2023-09,95.95,95.95,Late,Starter
INV003351,SUB00295,CUST0295,2023-10-01,2023-10,95.95,95.95,Paid,Starter
INV003352,SUB00295,CUST0295,2023-11-01,2023-11,95.95,95.95,Paid,Starter
INV003353,SUB00295,CUST0295,2023-12-01,2023-12,95.95,95.95,Paid,Starter
INV003354,SUB00295,CUST0295,2024-01-01,2024-01,95.95,95.95,Paid,Starter
INV003355,SUB00295,CUST0295,2024-02-01,2024-02,95.95,95.95,Paid,Starter
INV003356,SUB00295,CUST0295,2024-03-01,2024-03,95.95,95.95,Paid,Starter
INV003357,SUB00295,CUST0295,2024-04-01,2024-04,95.95,95.95,Paid,Starter
INV003358,SUB00295,CUST0295,2024-05-01,2024-05,95.95,95.95,Late,Starter
INV003359,SUB00295,CUST0295,2024-06-01,2024-06,95.95,95.95,Late,Starter
INV003360,SUB00295,CUST0295,2024-07-01,2024-07,95.95,95.95,Paid,Starter
INV003361,SUB00295,CUST0295,2024-08-01,2024-08,95.95,95.95,Paid,Starter
INV003362,SUB00295,CUST0295,2024-09-01,2024-09,95.95,95.95,Paid,Starter
INV003363,SUB00295,CUST0295,2024-10-01,2024-10,95.95,95.95,Paid,Starter
INV003364,SUB00295,CUST0295,2024-11-01,2024-11,95.95,95.95,Paid,Starter
INV003365,SUB00295,CUST0295,2024-12-01,2024-12,95.95,95.95,Paid,Starter
INV003366,SUB00296,CUST0296,2024-04-01,2024-04,1547.78,1547.78,Paid,Enterprise
INV003367,SUB00296,CUST0296,2024-05-01,2024-05,1547.78,1547.78,Paid,Enterprise
INV003368,SUB00296,CUST0296,2024-06-01,2024-06,1547.78,1547.78,Paid,Enterprise
INV003369,SUB00296,CUST0296,2024-07-01,2024-07,1547.78,1547.78,Paid,Enterprise
INV003370,SUB00296,CUST0296,2024-08-01,2024-08,1547.78,1547.78,Paid,Enterprise
INV003371,SUB00296,CUST0296,2024-09-01,2024-09,1547.78,1547.78,Paid,Enterprise
INV003372,SUB00296,CUST0296,2024-10-01,2024-10,1547.78,1547.78,Paid,Enterprise
INV003373,SUB00296,CUST0296,2024-11-01,2024-11,1547.78,1547.78,Paid,Enterprise
INV003374,SUB00296,CUST0296,2024-12-01,2024-12,1547.78,1547.78,Paid,Enterprise
INV003375,SUB00297,CUST0297,2023-11-01,2023-11,731.06,0.0,Failed,Business
INV003376,SUB00297,CUST0297,2023-12-01,2023-12,731.06,0.0,Failed,Business
INV003377,SUB00297,CUST0297,2024-01-01,2024-01,731.06,731.06,Paid,Business
INV003378,SUB00297,CUST0297,2024-02-01,2024-02,731.06,731.06,Paid,Business
INV003379,SUB00297,CUST0297,2024-03-01,2024-03,731.06,731.06,Late,Business
INV003380,SUB00297,CUST0297,2024-04-01,2024-04,731.06,731.06,Paid,Business
INV003381,SUB00297,CUST0297,2024-05-01,2024-05,731.06,731.06,Paid,Business
INV003382,SUB00297,CUST0297,2024-06-01,2024-06,731.06,731.06,Paid,Business
INV003383,SUB00297,CUST0297,2024-07-01,2024-07,731.06,731.06,Paid,Business
INV003384,SUB00297,CUST0297,2024-08-01,2024-08,731.06,731.06,Late,Business
INV003385,SUB00297,CUST0297,2024-09-01,2024-09,731.06,731.06,Paid,Business
INV003386,SUB00297,CUST0297,2024-10-01,2024-10,731.06,731.06,Paid,Business
INV003387,SUB00297,CUST0297,2024-11-01,2024-11,731.06,0.0,Failed,Business
INV003388,SUB00297,CUST0297,2024-12-01,2024-12,731.06,731.06,Paid,Business
INV003389,SUB00298,CUST0298,2024-08-01,2024-08,86.56,86.56,Late,Starter
INV003390,SUB00298,CUST0298,2024-09-01,2024-09,86.56,86.56,Paid,Starter
INV003391,SUB00298,CUST0298,2024-10-01,2024-10,86.56,86.56,Paid,Starter
INV003392,SUB00298,CUST0298,2024-11-01,2024-11,86.56,86.56,Paid,Starter
INV003393,SUB00298,CUST0298,2024-12-01,2024-12,86.56,86.56,Paid,Starter
INV003394,SUB00299,CUST0299,2023-11-01,2023-11,320.32,320.32,Paid,Growth
INV003395,SUB00299,CUST0299,2023-12-01,2023-12,320.32,320.32,Late,Growth
INV003396,SUB00299,CUST0299,2024-01-01,2024-01,320.32,320.32,Paid,Growth
INV003397,SUB00299,CUST0299,2024-02-01,2024-02,320.32,320.32,Paid,Growth
INV003398,SUB00299,CUST0299,2024-03-01,2024-03,320.32,320.32,Late,Growth
INV003399,SUB00299,CUST0299,2024-04-01,2024-04,320.32,320.32,Paid,Growth
INV003400,SUB00299,CUST0299,2024-05-01,2024-05,320.32,320.32,Paid,Growth
INV003401,SUB00299,CUST0299,2024-06-01,2024-06,320.32,320.32,Paid,Growth
INV003402,SUB00299,CUST0299,2024-07-01,2024-07,320.32,320.32,Paid,Growth
INV003403,SUB00299,CUST0299,2024-08-01,2024-08,320.32,320.32,Paid,Growth
INV003404,SUB00299,CUST0299,2024-09-01,2024-09,320.32,320.32,Paid,Growth
INV003405,SUB00299,CUST0299,2024-10-01,2024-10,320.32,320.32,Late,Growth
INV003406,SUB00299,CUST0299,2024-11-01,2024-11,320.32,320.32,Paid,Growth
INV003407,SUB00299,CUST0299,2024-12-01,2024-12,320.32,320.32,Paid,Growth
INV003408,SUB00300,CUST0300,2023-02-01,2023-02,97.26,97.26,Late,Starter
INV003409,SUB00300,CUST0300,2023-03-01,2023-03,97.26,97.26,Paid,Starter
INV003410,SUB00300,CUST0300,2023-04-01,2023-04,97.26,97.26,Paid,Starter
INV003411,SUB00300,CUST0300,2023-05-01,2023-05,97.26,97.26,Paid,Starter
INV003412,SUB00300,CUST0300,2023-06-01,2023-06,97.26,97.26,Paid,Starter
INV003413,SUB00300,CUST0300,2023-07-01,2023-07,97.26,97.26,Late,Starter
INV003414,SUB00300,CUST0300,2023-08-01,2023-08,97.26,97.26,Paid,Starter
INV003415,SUB00300,CUST0300,2023-09-01,2023-09,97.26,97.26,Paid,Starter
INV003416,SUB00300,CUST0300,2023-10-01,2023-10,97.26,97.26,Paid,Starter
INV003417,SUB00300,CUST0300,2023-11-01,2023-11,97.26,97.26,Paid,Starter
INV003418,SUB00300,CUST0300,2023-12-01,2023-12,97.26,97.26,Paid,Starter
INV003419,SUB00300,CUST0300,2024-01-01,2024-01,97.26,97.26,Paid,Starter
INV003420,SUB00300,CUST0300,2024-02-01,2024-02,97.26,97.26,Paid,Starter
INV003421,SUB00300,CUST0300,2024-03-01,2024-03,97.26,97.26,Paid,Starter
INV003422,SUB00300,CUST0300,2024-04-01,2024-04,97.26,97.26,Late,Starter
INV003423,SUB00300,CUST0300,2024-05-01,2024-05,97.26,97.26,Paid,Starter
INV003424,SUB00300,CUST0300,2024-06-01,2024-06,97.26,97.26,Paid,Starter
INV003425,SUB00300,CUST0300,2024-07-01,2024-07,97.26,97.26,Paid,Starter
INV003426,SUB00300,CUST0300,2024-08-01,2024-08,97.26,97.26,Paid,Starter
INV003427,SUB00300,CUST0300,2024-09-01,2024-09,97.26,97.26,Paid,Starter
INV003428,SUB00300,CUST0300,2024-10-01,2024-10,97.26,97.26,Paid,Starter
INV003429,SUB00300,CUST0300,2024-11-01,2024-11,97.26,97.26,Paid,Starter
INV003430,SUB00300,CUST0300,2024-12-01,2024-12,97.26,97.26,Paid,Starter
INV003431,SUB00301,CUST0301,2023-01-01,2023-01,229.85,229.85,Paid,Growth
INV003432,SUB00301,CUST0301,2023-02-01,2023-02,229.85,229.85,Paid,Growth
INV003433,SUB00301,CUST0301,2023-03-01,2023-03,229.85,229.85,Paid,Growth
INV003434,SUB00301,CUST0301,2023-04-01,2023-04,229.85,229.85,Paid,Growth
INV003435,SUB00301,CUST0301,2023-05-01,2023-05,229.85,229.85,Late,Growth
INV003436,SUB00301,CUST0301,2023-06-01,2023-06,229.85,229.85,Paid,Growth
INV003437,SUB00301,CUST0301,2023-07-01,2023-07,229.85,229.85,Paid,Growth
INV003438,SUB00301,CUST0301,2023-08-01,2023-08,229.85,229.85,Paid,Growth
INV003439,SUB00301,CUST0301,2023-09-01,2023-09,229.85,229.85,Paid,Growth
INV003440,SUB00301,CUST0301,2023-10-01,2023-10,229.85,229.85,Paid,Growth
INV003441,SUB00301,CUST0301,2023-11-01,2023-11,229.85,229.85,Paid,Growth
INV003442,SUB00301,CUST0301,2023-12-01,2023-12,229.85,229.85,Paid,Growth
INV003443,SUB00301,CUST0301,2024-01-01,2024-01,229.85,229.85,Paid,Growth
INV003444,SUB00301,CUST0301,2024-02-01,2024-02,229.85,229.85,Paid,Growth
INV003445,SUB00301,CUST0301,2024-03-01,2024-03,229.85,229.85,Paid,Growth
INV003446,SUB00301,CUST0301,2024-04-01,2024-04,229.85,229.85,Paid,Growth
INV003447,SUB00301,CUST0301,2024-05-01,2024-05,229.85,229.85,Paid,Growth
INV003448,SUB00301,CUST0301,2024-06-01,2024-06,229.85,229.85,Paid,Growth
INV003449,SUB00301,CUST0301,2024-07-01,2024-07,229.85,229.85,Paid,Growth
INV003450,SUB00301,CUST0301,2024-08-01,2024-08,229.85,229.85,Paid,Growth
INV003451,SUB00301,CUST0301,2024-09-01,2024-09,229.85,229.85,Paid,Growth
INV003452,SUB00301,CUST0301,2024-10-01,2024-10,229.85,229.85,Paid,Growth
INV003453,SUB00301,CUST0301,2024-11-01,2024-11,229.85,229.85,Paid,Growth
INV003454,SUB00301,CUST0301,2024-12-01,2024-12,229.85,229.85,Paid,Growth
INV003455,SUB00302,CUST0302,2023-06-01,2023-06,90.17,90.17,Paid,Starter
INV003456,SUB00302,CUST0302,2023-07-01,2023-07,90.17,90.17,Paid,Starter
INV003457,SUB00302,CUST0302,2023-08-01,2023-08,90.17,90.17,Paid,Starter
INV003458,SUB00302,CUST0302,2023-09-01,2023-09,90.17,90.17,Paid,Starter
INV003459,SUB00302,CUST0302,2023-10-01,2023-10,90.17,90.17,Paid,Starter
INV003460,SUB00302,CUST0302,2023-11-01,2023-11,90.17,90.17,Paid,Starter
INV003461,SUB00302,CUST0302,2023-12-01,2023-12,90.17,90.17,Paid,Starter
INV003462,SUB00302,CUST0302,2024-01-01,2024-01,90.17,90.17,Late,Starter
INV003463,SUB00302,CUST0302,2024-02-01,2024-02,90.17,90.17,Paid,Starter
INV003464,SUB00302,CUST0302,2024-03-01,2024-03,90.17,90.17,Paid,Starter
INV003465,SUB00302,CUST0302,2024-04-01,2024-04,90.17,90.17,Paid,Starter
INV003466,SUB00302,CUST0302,2024-05-01,2024-05,90.17,90.17,Paid,Starter
INV003467,SUB00302,CUST0302,2024-06-01,2024-06,90.17,90.17,Paid,Starter
INV003468,SUB00302,CUST0302,2024-07-01,2024-07,90.17,90.17,Late,Starter
INV003469,SUB00302,CUST0302,2024-08-01,2024-08,90.17,90.17,Paid,Starter
INV003470,SUB00302,CUST0302,2024-09-01,2024-09,90.17,90.17,Paid,Starter
INV003471,SUB00302,CUST0302,2024-10-01,2024-10,90.17,90.17,Late,Starter
INV003472,SUB00302,CUST0302,2024-11-01,2024-11,90.17,90.17,Paid,Starter
INV003473,SUB00302,CUST0302,2024-12-01,2024-12,90.17,90.17,Paid,Starter
INV003474,SUB00303,CUST0303,2023-01-01,2023-01,308.4,308.4,Paid,Growth
INV003475,SUB00303,CUST0303,2023-02-01,2023-02,308.4,308.4,Paid,Growth
INV003476,SUB00303,CUST0303,2023-03-01,2023-03,308.4,308.4,Paid,Growth
INV003477,SUB00303,CUST0303,2023-04-01,2023-04,308.4,308.4,Late,Growth
INV003478,SUB00303,CUST0303,2023-05-01,2023-05,308.4,308.4,Paid,Growth
INV003479,SUB00303,CUST0303,2023-06-01,2023-06,308.4,308.4,Paid,Growth
INV003480,SUB00303,CUST0303,2023-07-01,2023-07,308.4,308.4,Paid,Growth
INV003481,SUB00303,CUST0303,2023-08-01,2023-08,308.4,308.4,Paid,Growth
INV003482,SUB00303,CUST0303,2023-09-01,2023-09,308.4,308.4,Paid,Growth
INV003483,SUB00303,CUST0303,2023-10-01,2023-10,308.4,308.4,Paid,Growth
INV003484,SUB00303,CUST0303,2023-11-01,2023-11,308.4,308.4,Paid,Growth
INV003485,SUB00303,CUST0303,2023-12-01,2023-12,308.4,308.4,Paid,Growth
INV003486,SUB00303,CUST0303,2024-01-01,2024-01,308.4,308.4,Paid,Growth
INV003487,SUB00303,CUST0303,2024-02-01,2024-02,308.4,308.4,Paid,Growth
INV003488,SUB00303,CUST0303,2024-03-01,2024-03,308.4,308.4,Late,Growth
INV003489,SUB00303,CUST0303,2024-04-01,2024-04,308.4,308.4,Paid,Growth
INV003490,SUB00303,CUST0303,2024-05-01,2024-05,308.4,308.4,Paid,Growth
INV003491,SUB00303,CUST0303,2024-06-01,2024-06,308.4,308.4,Paid,Growth
INV003492,SUB00303,CUST0303,2024-07-01,2024-07,308.4,308.4,Paid,Growth
INV003493,SUB00303,CUST0303,2024-08-01,2024-08,308.4,308.4,Paid,Growth
INV003494,SUB00303,CUST0303,2024-09-01,2024-09,308.4,308.4,Paid,Growth
INV003495,SUB00303,CUST0303,2024-10-01,2024-10,308.4,308.4,Paid,Growth
INV003496,SUB00303,CUST0303,2024-11-01,2024-11,308.4,308.4,Late,Growth
INV003497,SUB00303,CUST0303,2024-12-01,2024-12,308.4,308.4,Paid,Growth
INV003498,SUB00304,CUST0304,2023-02-01,2023-02,94.98,94.98,Paid,Starter
INV003499,SUB00304,CUST0304,2023-03-01,2023-03,94.98,94.98,Paid,Starter
INV003500,SUB00304,CUST0304,2023-04-01,2023-04,94.98,94.98,Paid,Starter
INV003501,SUB00304,CUST0304,2023-05-01,2023-05,94.98,94.98,Paid,Starter
INV003502,SUB00304,CUST0304,2023-06-01,2023-06,94.98,94.98,Paid,Starter
INV003503,SUB00304,CUST0304,2023-07-01,2023-07,94.98,94.98,Paid,Starter
INV003504,SUB00304,CUST0304,2023-08-01,2023-08,94.98,94.98,Paid,Starter
INV003505,SUB00304,CUST0304,2023-09-01,2023-09,94.98,94.98,Paid,Starter
INV003506,SUB00304,CUST0304,2023-10-01,2023-10,94.98,94.98,Paid,Starter
INV003507,SUB00304,CUST0304,2023-11-01,2023-11,94.98,94.98,Paid,Starter
INV003508,SUB00304,CUST0304,2023-12-01,2023-12,94.98,94.98,Paid,Starter
INV003509,SUB00304,CUST0304,2024-01-01,2024-01,94.98,94.98,Paid,Starter
INV003510,SUB00304,CUST0304,2024-02-01,2024-02,94.98,94.98,Paid,Starter
INV003511,SUB00304,CUST0304,2024-03-01,2024-03,94.98,94.98,Paid,Starter
INV003512,SUB00304,CUST0304,2024-04-01,2024-04,94.98,94.98,Paid,Starter
INV003513,SUB00304,CUST0304,2024-05-01,2024-05,94.98,0.0,Failed,Starter
INV003514,SUB00304,CUST0304,2024-06-01,2024-06,94.98,94.98,Paid,Starter
INV003515,SUB00304,CUST0304,2024-07-01,2024-07,94.98,94.98,Paid,Starter
INV003516,SUB00304,CUST0304,2024-08-01,2024-08,94.98,94.98,Paid,Starter
INV003517,SUB00304,CUST0304,2024-09-01,2024-09,94.98,94.98,Paid,Starter
INV003518,SUB00304,CUST0304,2024-10-01,2024-10,94.98,94.98,Paid,Starter
INV003519,SUB00304,CUST0304,2024-11-01,2024-11,94.98,94.98,Late,Starter
INV003520,SUB00304,CUST0304,2024-12-01,2024-12,94.98,94.98,Paid,Starter
INV003521,SUB00305,CUST0305,2023-04-01,2023-04,92.35,92.35,Paid,Starter
INV003522,SUB00305,CUST0305,2023-05-01,2023-05,92.35,92.35,Paid,Starter
INV003523,SUB00305,CUST0305,2023-06-01,2023-06,92.35,92.35,Paid,Starter
INV003524,SUB00305,CUST0305,2023-07-01,2023-07,92.35,92.35,Paid,Starter
INV003525,SUB00305,CUST0305,2023-08-01,2023-08,92.35,92.35,Paid,Starter
INV003526,SUB00305,CUST0305,2023-09-01,2023-09,92.35,92.35,Paid,Starter
INV003527,SUB00305,CUST0305,2023-10-01,2023-10,92.35,92.35,Paid,Starter
INV003528,SUB00305,CUST0305,2023-11-01,2023-11,92.35,92.35,Paid,Starter
INV003529,SUB00305,CUST0305,2023-12-01,2023-12,92.35,92.35,Paid,Starter
INV003530,SUB00305,CUST0305,2024-01-01,2024-01,92.35,92.35,Paid,Starter
INV003531,SUB00305,CUST0305,2024-02-01,2024-02,92.35,92.35,Paid,Starter
INV003532,SUB00305,CUST0305,2024-03-01,2024-03,92.35,92.35,Paid,Starter
INV003533,SUB00305,CUST0305,2024-04-01,2024-04,92.35,92.35,Paid,Starter
INV003534,SUB00305,CUST0305,2024-05-01,2024-05,92.35,0.0,Failed,Starter
INV003535,SUB00305,CUST0305,2024-06-01,2024-06,92.35,92.35,Paid,Starter
INV003536,SUB00305,CUST0305,2024-07-01,2024-07,92.35,92.35,Paid,Starter
INV003537,SUB00305,CUST0305,2024-08-01,2024-08,92.35,92.35,Paid,Starter
INV003538,SUB00306,CUST0306,2024-04-01,2024-04,96.77,96.77,Paid,Starter
INV003539,SUB00306,CUST0306,2024-05-01,2024-05,96.77,96.77,Paid,Starter
INV003540,SUB00306,CUST0306,2024-06-01,2024-06,96.77,96.77,Paid,Starter
INV003541,SUB00306,CUST0306,2024-07-01,2024-07,96.77,96.77,Paid,Starter
INV003542,SUB00306,CUST0306,2024-08-01,2024-08,96.77,96.77,Paid,Starter
INV003543,SUB00306,CUST0306,2024-09-01,2024-09,96.77,96.77,Paid,Starter
INV003544,SUB00306,CUST0306,2024-10-01,2024-10,96.77,96.77,Paid,Starter
INV003545,SUB00306,CUST0306,2024-11-01,2024-11,96.77,96.77,Paid,Starter
INV003546,SUB00306,CUST0306,2024-12-01,2024-12,96.77,96.77,Late,Starter
INV003547,SUB00307,CUST0307,2024-03-01,2024-03,87.58,87.58,Paid,Starter
INV003548,SUB00307,CUST0307,2024-04-01,2024-04,87.58,87.58,Paid,Starter
INV003549,SUB00307,CUST0307,2024-05-01,2024-05,87.58,0.0,Failed,Starter
INV003550,SUB00307,CUST0307,2024-06-01,2024-06,87.58,87.58,Paid,Starter
INV003551,SUB00307,CUST0307,2024-07-01,2024-07,87.58,87.58,Paid,Starter
INV003552,SUB00307,CUST0307,2024-08-01,2024-08,87.58,87.58,Paid,Starter
